id,actor_id,year,coal_consumption_EJ
BP_review2022:coal-consumption:DE:2015,DE,2015,3.294201
BP_review2022:coal-consumption:DE:2016,DE,2016,3.203766
BP_review2022:coal-consumption:DE:2017,DE,2017,3.0093469999999996
BP_review2022:coal-consumption:DE:2018,DE,2018,2.9040839999999997
BP_review2022:coal-consumption:DE:2019,DE,2019,2.2471840000000003
BP_review2022:coal-consumption:DE:2020,DE,2020,1.8060999999999998
BP_review2022:coal-consumption:DE:2021,DE,2021,2.1155999999999997
BP_review2022:coal-consumption:DK:1965,DK,1965,0.1548320508
BP_review2022:coal-consumption:DK:1966,DK,1966,0.17548134840000004
BP_review2022:coal-consumption:DK:1967,DK,1967,0.15023913120000001
BP_review2022:coal-consumption:DK:1968,DK,1968,0.13461399359999998
BP_review2022:coal-consumption:DK:1969,DK,1969,0.12295794240000002
BP_review2022:coal-consumption:DK:1970,DK,1970,0.098347932
BP_review2022:coal-consumption:DK:1971,DK,1971,0.06018525
BP_review2022:coal-consumption:DK:1972,DK,1972,0.0614873448
BP_review2022:coal-consumption:DK:1973,DK,1973,0.09424068120000001
BP_review2022:coal-consumption:DK:1974,DK,1974,0.08902392840000002
BP_review2022:coal-consumption:DK:1975,DK,1975,0.08588801520000001
BP_review2022:coal-consumption:DK:1976,DK,1976,0.11932798680000001
BP_review2022:coal-consumption:DK:1977,DK,1977,0.13726842479999998
BP_review2022:coal-consumption:DK:1978,DK,1978,0.15123140280000003
BP_review2022:coal-consumption:DK:1979,DK,1979,0.18035059680000004
BP_review2022:coal-consumption:DK:1980,DK,1980,0.2573919036
BP_review2022:coal-consumption:DK:1981,DK,1981,0.20571841800000001
BP_review2022:coal-consumption:DK:1982,DK,1982,0.24815582280000004
BP_review2022:coal-consumption:DK:1983,DK,1983,0.2369896272
BP_review2022:coal-consumption:DK:1984,DK,1984,0.24978867480000003
BP_review2022:coal-consumption:DK:1985,DK,1985,0.3044515356
BP_review2022:coal-consumption:DK:1986,DK,1986,0.30796426080000006
BP_review2022:coal-consumption:DK:1987,DK,1987,0.3022953336
BP_review2022:coal-consumption:DK:1988,DK,1988,0.28284346080000006
BP_review2022:coal-consumption:DK:1989,DK,1989,0.23245113600000003
BP_review2022:coal-consumption:DK:1990,DK,1990,0.25500124080000003
BP_review2022:coal-consumption:DK:1991,DK,1991,0.3458673612
BP_review2022:coal-consumption:DK:1992,DK,1992,0.2880895212
BP_review2022:coal-consumption:DK:1993,DK,1993,0.3021990372
BP_review2022:coal-consumption:DK:1994,DK,1994,0.3249752292
BP_review2022:coal-consumption:DK:1995,DK,1995,0.2716563312
BP_review2022:coal-consumption:DK:1996,DK,1996,0.37340394480000005
BP_review2022:coal-consumption:DK:1997,DK,1997,0.2775890268000001
BP_review2022:coal-consumption:DK:1998,DK,1998,0.2359136196
BP_review2022:coal-consumption:DK:1999,DK,1999,0.1981905516
BP_review2022:coal-consumption:DK:2000,DK,2000,0.16625782800000002
BP_review2022:coal-consumption:DK:2001,DK,2001,0.17573674320000002
BP_review2022:coal-consumption:DK:2002,DK,2002,0.1759460832
BP_review2022:coal-consumption:DK:2003,DK,2003,0.2400585516
BP_review2022:coal-consumption:DK:2004,DK,2004,0.18400986
BP_review2022:coal-consumption:DK:2005,DK,2005,0.1552550935
BP_review2022:coal-consumption:DK:2006,DK,2006,0.2355902501
BP_review2022:coal-consumption:DK:2007,DK,2007,0.1947899195
BP_review2022:coal-consumption:DK:2008,DK,2008,0.17155812393
BP_review2022:coal-consumption:DK:2009,DK,2009,0.16878004643000002
BP_review2022:coal-consumption:DK:2010,DK,2010,0.16046519714000002
BP_review2022:coal-consumption:DK:2011,DK,2011,0.13557779455999996
BP_review2022:coal-consumption:DK:2012,DK,2012,0.10354746161
BP_review2022:coal-consumption:DK:2013,DK,2013,0.13548532084
BP_review2022:coal-consumption:DK:2014,DK,2014,0.10995850404999999
BP_review2022:coal-consumption:DK:2015,DK,2015,0.07236272629
BP_review2022:coal-consumption:DK:2016,DK,2016,0.087676310979
BP_review2022:coal-consumption:DK:2017,DK,2017,0.06559080218848
BP_review2022:coal-consumption:DK:2018,DK,2018,0.06680127956391811
BP_review2022:coal-consumption:DK:2019,DK,2019,0.03807636700576
BP_review2022:coal-consumption:DK:2020,DK,2020,0.033195769272299995
BP_review2022:coal-consumption:DK:2021,DK,2021,0.0462288746115
BP_review2022:coal-consumption:DZ:1965,DZ,1965,0.00293076
BP_review2022:coal-consumption:DZ:1966,DZ,1966,0.002847024
BP_review2022:coal-consumption:DZ:1967,DZ,1967,0.002177136
BP_review2022:coal-consumption:DZ:1968,DZ,1968,0.00230274
BP_review2022:coal-consumption:DZ:1969,DZ,1969,0.00293076
BP_review2022:coal-consumption:DZ:1970,DZ,1970,0.003475044
BP_review2022:coal-consumption:DZ:1971,DZ,1971,0.0009629640000000001
BP_review2022:coal-consumption:DZ:1972,DZ,1972,0.0008373600000000001
BP_review2022:coal-consumption:DZ:1973,DZ,1973,0.0009629640000000001
BP_review2022:coal-consumption:DZ:1974,DZ,1974,0.0007954920000000001
BP_review2022:coal-consumption:DZ:1975,DZ,1975,0.001004832
BP_review2022:coal-consumption:DZ:1976,DZ,1976,0.001967796
BP_review2022:coal-consumption:DZ:1977,DZ,1977,0.002553948
BP_review2022:coal-consumption:DZ:1978,DZ,1978,0.001297908
BP_review2022:coal-consumption:DZ:1979,DZ,1979,0.003014496
BP_review2022:coal-consumption:DZ:1980,DZ,1980,0.002679552
BP_review2022:coal-consumption:DZ:1981,DZ,1981,0.0018840600000000001
BP_review2022:coal-consumption:DZ:1982,DZ,1982,0.03495978
BP_review2022:coal-consumption:DZ:1983,DZ,1983,0.031191660000000003
BP_review2022:coal-consumption:DZ:1984,DZ,1984,0.034582968
BP_review2022:coal-consumption:DZ:1985,DZ,1985,0.03609021600000001
BP_review2022:coal-consumption:DZ:1986,DZ,1986,0.037053180000000005
BP_review2022:coal-consumption:DZ:1987,DZ,1987,0.044296344
BP_review2022:coal-consumption:DZ:1988,DZ,1988,0.04165866000000001
BP_review2022:coal-consumption:DZ:1989,DZ,1989,0.035210988
BP_review2022:coal-consumption:DZ:1990,DZ,1990,0.027591012
BP_review2022:coal-consumption:DZ:1991,DZ,1991,0.02847024
BP_review2022:coal-consumption:DZ:1992,DZ,1992,0.033829344
BP_review2022:coal-consumption:DZ:1993,DZ,1993,0.027549144
BP_review2022:coal-consumption:DZ:1994,DZ,1994,0.025958160000000004
BP_review2022:coal-consumption:DZ:1995,DZ,1995,0.025958160000000004
BP_review2022:coal-consumption:DZ:1996,DZ,1996,0.012225456
BP_review2022:coal-consumption:DZ:1997,DZ,1997,0.021436416
BP_review2022:coal-consumption:DZ:1998,DZ,1998,0.022943664000000003
BP_review2022:coal-consumption:DZ:1999,DZ,1999,0.024576516000000003
BP_review2022:coal-consumption:DZ:2000,DZ,2000,0.02030598
BP_review2022:coal-consumption:DZ:2001,DZ,2001,0.02344608
BP_review2022:coal-consumption:DZ:2002,DZ,2002,0.030772980000000002
BP_review2022:coal-consumption:DZ:2003,DZ,2003,0.025372008
BP_review2022:coal-consumption:DZ:2004,DZ,2004,0.030270564
BP_review2022:coal-consumption:DZ:2005,DZ,2005,0.024869592
BP_review2022:coal-consumption:DZ:2006,DZ,2006,0.036927576000000004
BP_review2022:coal-consumption:DZ:2007,DZ,2007,0.031694076
BP_review2022:coal-consumption:DZ:2008,DZ,2008,0.031694076
BP_review2022:coal-consumption:DZ:2009,DZ,2009,0.020347848
BP_review2022:coal-consumption:DZ:2010,DZ,2010,0.012979080000000002
BP_review2022:coal-consumption:DZ:2011,DZ,2011,0.0115137
BP_review2022:coal-consumption:DZ:2012,DZ,2012,0.012225456
BP_review2022:coal-consumption:DZ:2013,DZ,2013,0.006615144000000001
BP_review2022:coal-consumption:DZ:2014,DZ,2014,0.007494372
BP_review2022:coal-consumption:DZ:2015,DZ,2015,0.0055684440000000005
BP_review2022:coal-consumption:DZ:2016,DZ,2016,0.002051532
BP_review2022:coal-consumption:DZ:2017,DZ,2017,0.0076199760000000005
BP_review2022:coal-consumption:DZ:2018,DZ,2018,0.020934
BP_review2022:coal-consumption:DZ:2019,DZ,2019,0.017291484
BP_review2022:coal-consumption:DZ:2020,DZ,2020,0.017338857928767125
BP_review2022:coal-consumption:DZ:2021,DZ,2021,0.017291484
BP_review2022:coal-consumption:EC:1965,EC,1965,0.0
BP_review2022:coal-consumption:EC:1966,EC,1966,0.0
BP_review2022:coal-consumption:EC:1967,EC,1967,0.0
BP_review2022:coal-consumption:EC:1968,EC,1968,0.0
BP_review2022:coal-consumption:EC:1969,EC,1969,0.0
BP_review2022:coal-consumption:EC:1970,EC,1970,0.0
BP_review2022:coal-consumption:EC:1971,EC,1971,0.0
BP_review2022:coal-consumption:EC:1972,EC,1972,0.0
BP_review2022:coal-consumption:EC:1973,EC,1973,0.0
BP_review2022:coal-consumption:EC:1974,EC,1974,0.0
BP_review2022:coal-consumption:EC:1975,EC,1975,0.0
BP_review2022:coal-consumption:EC:1976,EC,1976,0.0
BP_review2022:coal-consumption:EC:1977,EC,1977,0.0
BP_review2022:coal-consumption:EC:1978,EC,1978,0.0
BP_review2022:coal-consumption:EC:1979,EC,1979,0.0
BP_review2022:coal-consumption:EC:1980,EC,1980,0.0
BP_review2022:coal-consumption:EC:1981,EC,1981,0.0
BP_review2022:coal-consumption:EC:1982,EC,1982,0.0
BP_review2022:coal-consumption:EC:1983,EC,1983,0.0
BP_review2022:coal-consumption:EC:1984,EC,1984,0.0
BP_review2022:coal-consumption:EC:1985,EC,1985,0.0
BP_review2022:coal-consumption:EC:1986,EC,1986,0.0
BP_review2022:coal-consumption:EC:1987,EC,1987,0.0
BP_review2022:coal-consumption:EC:1988,EC,1988,0.0
BP_review2022:coal-consumption:EC:1989,EC,1989,0.0
BP_review2022:coal-consumption:EC:1990,EC,1990,1.15250755356e-05
BP_review2022:coal-consumption:EC:1991,EC,1991,2.3202454297102747e-05
BP_review2022:coal-consumption:EC:1992,EC,1992,1.67419330056e-05
BP_review2022:coal-consumption:EC:1993,EC,1993,2.9283714306e-06
BP_review2022:coal-consumption:EC:1994,EC,1994,1.4265658523805483e-05
BP_review2022:coal-consumption:EC:1995,EC,1995,1.4251036120200002e-05
BP_review2022:coal-consumption:EC:1996,EC,1996,1.7839050451200004e-05
BP_review2022:coal-consumption:EC:1997,EC,1997,2.2562131385302745e-05
BP_review2022:coal-consumption:EC:1998,EC,1998,3.31889540994e-05
BP_review2022:coal-consumption:EC:1999,EC,1999,4.33049369742e-05
BP_review2022:coal-consumption:EC:2000,EC,2000,5.79974313798e-05
BP_review2022:coal-consumption:EC:2001,EC,2001,7.50059295678e-05
BP_review2022:coal-consumption:EC:2002,EC,2002,8.098573085460002e-05
BP_review2022:coal-consumption:EC:2003,EC,2003,0.0031734006746706018
BP_review2022:coal-consumption:EC:2004,EC,2004,7.554638264810275e-05
BP_review2022:coal-consumption:EC:2005,EC,2005,8.823224638800001e-05
BP_review2022:coal-consumption:EC:2006,EC,2006,0.00022671168424740008
BP_review2022:coal-consumption:EC:2007,EC,2007,9.050240261930275e-05
BP_review2022:coal-consumption:EC:2008,EC,2008,0.0010423703547576
BP_review2022:coal-consumption:EC:2009,EC,2009,0.00024916636655816386
BP_review2022:coal-consumption:EC:2010,EC,2010,0.0004175983364309461
BP_review2022:coal-consumption:EC:2011,EC,2011,0.00039161800835071204
BP_review2022:coal-consumption:EC:2012,EC,2012,0.0004701387301835401
BP_review2022:coal-consumption:EC:2013,EC,2013,0.0005270255719834249
BP_review2022:coal-consumption:EC:2014,EC,2014,0.0004987037988045036
BP_review2022:coal-consumption:EC:2015,EC,2015,0.0005399783182255969
BP_review2022:coal-consumption:EC:2016,EC,2016,0.00031677154951503605
BP_review2022:coal-consumption:EC:2017,EC,2017,0.0003408379160976901
BP_review2022:coal-consumption:EC:2018,EC,2018,0.0011667157901255737
BP_review2022:coal-consumption:EC:2019,EC,2019,0.0003582993238438086
BP_review2022:coal-consumption:EC:2020,EC,2020,0.001010639635793984
BP_review2022:coal-consumption:EC:2021,EC,2021,0.0019794533014789637
BP_review2022:coal-consumption:EE:1965,EE,1965,0.0
BP_review2022:coal-consumption:EE:1966,EE,1966,0.0
BP_review2022:coal-consumption:EE:1967,EE,1967,0.0
BP_review2022:coal-consumption:EE:1968,EE,1968,0.0
BP_review2022:coal-consumption:EE:1969,EE,1969,0.0
BP_review2022:coal-consumption:EE:1970,EE,1970,0.0
BP_review2022:coal-consumption:EE:1971,EE,1971,0.0
BP_review2022:coal-consumption:EE:1972,EE,1972,0.0
BP_review2022:coal-consumption:EE:1973,EE,1973,0.0
BP_review2022:coal-consumption:EE:1974,EE,1974,0.0
BP_review2022:coal-consumption:EE:1975,EE,1975,0.0
BP_review2022:coal-consumption:EE:1976,EE,1976,0.0
BP_review2022:coal-consumption:EE:1977,EE,1977,0.0
BP_review2022:coal-consumption:EE:1978,EE,1978,0.0
BP_review2022:coal-consumption:EE:1979,EE,1979,0.0
BP_review2022:coal-consumption:EE:1980,EE,1980,0.0
BP_review2022:coal-consumption:EE:1981,EE,1981,0.0
BP_review2022:coal-consumption:EE:1982,EE,1982,0.0
BP_review2022:coal-consumption:EE:1983,EE,1983,0.0
BP_review2022:coal-consumption:EE:1984,EE,1984,0.0
BP_review2022:coal-consumption:EE:1985,EE,1985,0.24307309025831222
BP_review2022:coal-consumption:EE:1986,EE,1986,0.24602945845560287
BP_review2022:coal-consumption:EE:1987,EE,1987,0.24815235854868586
BP_review2022:coal-consumption:EE:1988,EE,1988,0.2367152368292832
BP_review2022:coal-consumption:EE:1989,EE,1989,0.24505393907010734
BP_review2022:coal-consumption:EE:1990,EE,1990,0.259243348428
BP_review2022:coal-consumption:EE:1991,EE,1991,0.237735463752
BP_review2022:coal-consumption:EE:1992,EE,1992,0.19248729264000003
BP_review2022:coal-consumption:EE:1993,EE,1993,0.153727196148
BP_review2022:coal-consumption:EE:1994,EE,1994,0.15725913876000003
BP_review2022:coal-consumption:EE:1995,EE,1995,0.145828588608
BP_review2022:coal-consumption:EE:1996,EE,1996,0.15277771364400003
BP_review2022:coal-consumption:EE:1997,EE,1997,0.15100552494000002
BP_review2022:coal-consumption:EE:1998,EE,1998,0.12795237612000002
BP_review2022:coal-consumption:EE:1999,EE,1999,0.11581685258400001
BP_review2022:coal-consumption:EE:2000,EE,2000,0.12336586232400001
BP_review2022:coal-consumption:EE:2001,EE,2001,0.12265699521600003
BP_review2022:coal-consumption:EE:2002,EE,2002,0.11990865409200002
BP_review2022:coal-consumption:EE:2003,EE,2003,0.138866986908
BP_review2022:coal-consumption:EE:2004,EE,2004,0.13847292529199998
BP_review2022:coal-consumption:EE:2005,EE,2005,0.137126157336
BP_review2022:coal-consumption:EE:2006,EE,2006,0.13099601224800003
BP_review2022:coal-consumption:EE:2007,EE,2007,0.163038095064
BP_review2022:coal-consumption:EE:2008,EE,2008,0.14573539044
BP_review2022:coal-consumption:EE:2009,EE,2009,0.12587928210000002
BP_review2022:coal-consumption:EE:2010,EE,2010,0.16857116060400001
BP_review2022:coal-consumption:EE:2011,EE,2011,0.17061570064799997
BP_review2022:coal-consumption:EE:2012,EE,2012,0.1567600722
BP_review2022:coal-consumption:EE:2013,EE,2013,0.17433290916000002
BP_review2022:coal-consumption:EE:2014,EE,2014,0.17049704673600002
BP_review2022:coal-consumption:EE:2015,EE,2015,0.15106543804800002
BP_review2022:coal-consumption:EE:2016,EE,2016,0.15863199048
BP_review2022:coal-consumption:EE:2017,EE,2017,0.181085505804
BP_review2022:coal-consumption:EE:2018,EE,2018,0.17690640951600003
BP_review2022:coal-consumption:EE:2019,EE,2019,0.128904705648
BP_review2022:coal-consumption:EE:2020,EE,2020,0.10534587512400001
BP_review2022:coal-consumption:EE:2021,EE,2021,0.12284070426034845
BP_review2022:coal-consumption:EG:1965,EG,1965,0.016872804
BP_review2022:coal-consumption:EG:1966,EG,1966,0.011471832000000001
BP_review2022:coal-consumption:EG:1967,EG,1967,0.017668296
BP_review2022:coal-consumption:EG:1968,EG,1968,0.018380052000000004
BP_review2022:coal-consumption:EG:1969,EG,1969,0.019845432000000003
BP_review2022:coal-consumption:EG:1970,EG,1970,0.018296316
BP_review2022:coal-consumption:EG:1971,EG,1971,0.015014409084
BP_review2022:coal-consumption:EG:1972,EG,1972,0.013286474856
BP_review2022:coal-consumption:EG:1973,EG,1973,0.011572817616
BP_review2022:coal-consumption:EG:1974,EG,1974,0.020207297124
BP_review2022:coal-consumption:EG:1975,EG,1975,0.024150467232
BP_review2022:coal-consumption:EG:1976,EG,1976,0.023621925600000003
BP_review2022:coal-consumption:EG:1977,EG,1977,0.026940885696000002
BP_review2022:coal-consumption:EG:1978,EG,1978,0.025809109920000003
BP_review2022:coal-consumption:EG:1979,EG,1979,0.028627705548000003
BP_review2022:coal-consumption:EG:1980,EG,1980,0.02304749664
BP_review2022:coal-consumption:EG:1981,EG,1981,0.029704759848
BP_review2022:coal-consumption:EG:1982,EG,1982,0.030696403428000004
BP_review2022:coal-consumption:EG:1983,EG,1983,0.02911626324
BP_review2022:coal-consumption:EG:1984,EG,1984,0.029525313600000005
BP_review2022:coal-consumption:EG:1985,EG,1985,0.031174703460000005
BP_review2022:coal-consumption:EG:1986,EG,1986,0.03134489688
BP_review2022:coal-consumption:EG:1987,EG,1987,0.03315882798000001
BP_review2022:coal-consumption:EG:1988,EG,1988,0.036247262868
BP_review2022:coal-consumption:EG:1989,EG,1989,0.037097057664000004
BP_review2022:coal-consumption:EG:1990,EG,1990,0.031782291876
BP_review2022:coal-consumption:EG:1991,EG,1991,0.032711928948
BP_review2022:coal-consumption:EG:1992,EG,1992,0.033509305008
BP_review2022:coal-consumption:EG:1993,EG,1993,0.040364352648
BP_review2022:coal-consumption:EG:1994,EG,1994,0.043441776252
BP_review2022:coal-consumption:EG:1995,EG,1995,0.029067235812000002
BP_review2022:coal-consumption:EG:1996,EG,1996,0.0399504456
BP_review2022:coal-consumption:EG:1997,EG,1997,0.03381255493200001
BP_review2022:coal-consumption:EG:1998,EG,1998,0.033264419076
BP_review2022:coal-consumption:EG:1999,EG,1999,0.030237362676
BP_review2022:coal-consumption:EG:2000,EG,2000,0.03640045788
BP_review2022:coal-consumption:EG:2001,EG,2001,0.032020813871999995
BP_review2022:coal-consumption:EG:2002,EG,2002,0.0343516473
BP_review2022:coal-consumption:EG:2003,EG,2003,0.035618572980000006
BP_review2022:coal-consumption:EG:2004,EG,2004,0.036405063359999996
BP_review2022:coal-consumption:EG:2005,EG,2005,0.035618572980000006
BP_review2022:coal-consumption:EG:2006,EG,2006,0.035638460280000006
BP_review2022:coal-consumption:EG:2007,EG,2007,0.032396788512
BP_review2022:coal-consumption:EG:2008,EG,2008,0.029153651364000003
BP_review2022:coal-consumption:EG:2009,EG,2009,0.025912021464000002
BP_review2022:coal-consumption:EG:2010,EG,2010,0.01942717068
BP_review2022:coal-consumption:EG:2011,EG,2011,0.018454911984000004
BP_review2022:coal-consumption:EG:2012,EG,2012,0.016350542568
BP_review2022:coal-consumption:EG:2013,EG,2013,0.0161537211
BP_review2022:coal-consumption:EG:2014,EG,2014,0.016286652
BP_review2022:coal-consumption:EG:2015,EG,2015,0.03354920903250381
BP_review2022:coal-consumption:EG:2016,EG,2016,0.0510117808472256
BP_review2022:coal-consumption:EG:2017,EG,2017,0.050226393788440155
BP_review2022:coal-consumption:EG:2018,EG,2018,0.09139997967027738
BP_review2022:coal-consumption:EG:2019,EG,2019,0.08258731531806773
BP_review2022:coal-consumption:EG:2020,EG,2020,0.031440146878377255
BP_review2022:coal-consumption:EG:2021,EG,2021,0.0508101903383508
BP_review2022:coal-consumption:ES:1965,ES,1965,0.4061196
BP_review2022:coal-consumption:ES:1966,ES,1966,0.375723432
BP_review2022:coal-consumption:ES:1967,ES,1967,0.38183616
BP_review2022:coal-consumption:ES:1968,ES,1968,0.386525376
BP_review2022:coal-consumption:ES:1969,ES,1969,0.38895372000000006
BP_review2022:coal-consumption:ES:1970,ES,1970,0.410892552
BP_review2022:coal-consumption:ES:1971,ES,1971,0.41294408400000004
BP_review2022:coal-consumption:ES:1972,ES,1972,0.42290866800000004
BP_review2022:coal-consumption:ES:1973,ES,1973,0.414200124
BP_review2022:coal-consumption:ES:1974,ES,1974,0.401179176
BP_review2022:coal-consumption:ES:1975,ES,1975,0.444596292
BP_review2022:coal-consumption:ES:1976,ES,1976,0.43061238
BP_review2022:coal-consumption:ES:1977,ES,1977,0.461259756
BP_review2022:coal-consumption:ES:1978,ES,1978,0.39640622400000003
BP_review2022:coal-consumption:ES:1979,ES,1979,0.451797588
BP_review2022:coal-consumption:ES:1980,ES,1980,0.520796052
BP_review2022:coal-consumption:ES:1981,ES,1981,0.64246446
BP_review2022:coal-consumption:ES:1982,ES,1982,0.7119653400000001
BP_review2022:coal-consumption:ES:1983,ES,1983,0.748851048
BP_review2022:coal-consumption:ES:1984,ES,1984,0.761327712
BP_review2022:coal-consumption:ES:1985,ES,1985,0.752702904
BP_review2022:coal-consumption:ES:1986,ES,1986,0.78000084
BP_review2022:coal-consumption:ES:1987,ES,1987,0.7567222320000001
BP_review2022:coal-consumption:ES:1988,ES,1988,0.656573976
BP_review2022:coal-consumption:ES:1989,ES,1989,0.809392176
BP_review2022:coal-consumption:ES:1990,ES,1990,0.804368016
BP_review2022:coal-consumption:ES:1991,ES,1991,0.8373181320000002
BP_review2022:coal-consumption:ES:1992,ES,1992,0.854274672
BP_review2022:coal-consumption:ES:1993,ES,1993,0.768445272
BP_review2022:coal-consumption:ES:1994,ES,1994,0.792226296
BP_review2022:coal-consumption:ES:1995,ES,1995,0.794110356
BP_review2022:coal-consumption:ES:1996,ES,1996,0.6710184360000001
BP_review2022:coal-consumption:ES:1997,ES,1997,0.7684871400000001
BP_review2022:coal-consumption:ES:1998,ES,1998,0.7323131880000001
BP_review2022:coal-consumption:ES:1999,ES,1999,0.8207384040000001
BP_review2022:coal-consumption:ES:2000,ES,2000,0.876548448
BP_review2022:coal-consumption:ES:2001,ES,2001,0.802525824
BP_review2022:coal-consumption:ES:2002,ES,2002,0.9042650640000001
BP_review2022:coal-consumption:ES:2003,ES,2003,0.842760972
BP_review2022:coal-consumption:ES:2004,ES,2004,0.881279532
BP_review2022:coal-consumption:ES:2005,ES,2005,0.8588382840000001
BP_review2022:coal-consumption:ES:2006,ES,2006,0.749772144
BP_review2022:coal-consumption:ES:2007,ES,2007,0.8389091160000001
BP_review2022:coal-consumption:ES:2008,ES,2008,0.565385472
BP_review2022:coal-consumption:ES:2009,ES,2009,0.39481524
BP_review2022:coal-consumption:ES:2010,ES,2010,0.288763596
BP_review2022:coal-consumption:ES:2011,ES,2011,0.5355335880000001
BP_review2022:coal-consumption:ES:2012,ES,2012,0.648619056
BP_review2022:coal-consumption:ES:2013,ES,2013,0.47716959600000003
BP_review2022:coal-consumption:ES:2014,ES,2014,0.48730165200000003
BP_review2022:coal-consumption:ES:2015,ES,2015,0.5730226857975012
BP_review2022:coal-consumption:ES:2016,ES,2016,0.43945238952
BP_review2022:coal-consumption:ES:2017,ES,2017,0.5630751957600001
BP_review2022:coal-consumption:ES:2018,ES,2018,0.48247875147599995
BP_review2022:coal-consumption:ES:2019,ES,2019,0.212342689224
BP_review2022:coal-consumption:ES:2020,ES,2020,0.123789733956
BP_review2022:coal-consumption:ES:2021,ES,2021,0.1608005136079676
BP_review2022:coal-consumption:FI:1965,FI,1965,0.072935353908
BP_review2022:coal-consumption:FI:1966,FI,1966,0.067696327332
BP_review2022:coal-consumption:FI:1967,FI,1967,0.06513082376399999
BP_review2022:coal-consumption:FI:1968,FI,1968,0.07843902811199999
BP_review2022:coal-consumption:FI:1969,FI,1969,0.09409699022399999
BP_review2022:coal-consumption:FI:1970,FI,1970,0.09564300000000003
BP_review2022:coal-consumption:FI:1971,FI,1971,0.08488600000000003
BP_review2022:coal-consumption:FI:1972,FI,1972,0.09416800000000002
BP_review2022:coal-consumption:FI:1973,FI,1973,0.10451500000000002
BP_review2022:coal-consumption:FI:1974,FI,1974,0.10650700000000002
BP_review2022:coal-consumption:FI:1975,FI,1975,0.09649800000000001
BP_review2022:coal-consumption:FI:1976,FI,1976,0.13003200000000004
BP_review2022:coal-consumption:FI:1977,FI,1977,0.13111500000000004
BP_review2022:coal-consumption:FI:1978,FI,1978,0.17673900000000003
BP_review2022:coal-consumption:FI:1979,FI,1979,0.17032700000000006
BP_review2022:coal-consumption:FI:1980,FI,1980,0.19327700000000006
BP_review2022:coal-consumption:FI:1981,FI,1981,0.11877900000000002
BP_review2022:coal-consumption:FI:1982,FI,1982,0.13174700000000003
BP_review2022:coal-consumption:FI:1983,FI,1983,0.14310300000000006
BP_review2022:coal-consumption:FI:1984,FI,1984,0.16481800000000005
BP_review2022:coal-consumption:FI:1985,FI,1985,0.20889300000000005
BP_review2022:coal-consumption:FI:1986,FI,1986,0.19099900000000006
BP_review2022:coal-consumption:FI:1987,FI,1987,0.21393700000000007
BP_review2022:coal-consumption:FI:1988,FI,1988,0.21420000000000008
BP_review2022:coal-consumption:FI:1989,FI,1989,0.20954300000000006
BP_review2022:coal-consumption:FI:1990,FI,1990,0.22063500000000008
BP_review2022:coal-consumption:FI:1991,FI,1991,0.22036200000000009
BP_review2022:coal-consumption:FI:1992,FI,1992,0.20056900000000005
BP_review2022:coal-consumption:FI:1993,FI,1993,0.22928000000000007
BP_review2022:coal-consumption:FI:1994,FI,1994,0.2792030000000001
BP_review2022:coal-consumption:FI:1995,FI,1995,0.24697800000000006
BP_review2022:coal-consumption:FI:1996,FI,1996,0.2942890000000001
BP_review2022:coal-consumption:FI:1997,FI,1997,0.27874100000000007
BP_review2022:coal-consumption:FI:1998,FI,1998,0.22874000000000005
BP_review2022:coal-consumption:FI:1999,FI,1999,0.22163600000000003
BP_review2022:coal-consumption:FI:2000,FI,2000,0.20997800000000005
BP_review2022:coal-consumption:FI:2001,FI,2001,0.25376100000000007
BP_review2022:coal-consumption:FI:2002,FI,2002,0.2757280000000001
BP_review2022:coal-consumption:FI:2003,FI,2003,0.3441330000000001
BP_review2022:coal-consumption:FI:2004,FI,2004,0.30916600000000005
BP_review2022:coal-consumption:FI:2005,FI,2005,0.19860800000000006
BP_review2022:coal-consumption:FI:2006,FI,2006,0.3101540000000001
BP_review2022:coal-consumption:FI:2007,FI,2007,0.2928710000000001
BP_review2022:coal-consumption:FI:2008,FI,2008,0.22335700000000008
BP_review2022:coal-consumption:FI:2009,FI,2009,0.22496300000000008
BP_review2022:coal-consumption:FI:2010,FI,2010,0.2841300000000001
BP_review2022:coal-consumption:FI:2011,FI,2011,0.23082300000000008
BP_review2022:coal-consumption:FI:2012,FI,2012,0.18900600000000006
BP_review2022:coal-consumption:FI:2013,FI,2013,0.20894900000000008
BP_review2022:coal-consumption:FI:2014,FI,2014,0.18728900000000004
BP_review2022:coal-consumption:FI:2015,FI,2015,0.15985800000000006
BP_review2022:coal-consumption:FI:2016,FI,2016,0.18331600000000006
BP_review2022:coal-consumption:FI:2017,FI,2017,0.16792400000000005
BP_review2022:coal-consumption:FI:2018,FI,2018,0.17597300000000002
BP_review2022:coal-consumption:FI:2019,FI,2019,0.147769
BP_review2022:coal-consumption:FI:2020,FI,2020,0.113479
BP_review2022:coal-consumption:FI:2021,FI,2021,0.11838847587000001
BP_review2022:coal-consumption:FR:1965,FR,1965,1.732087585493218
BP_review2022:coal-consumption:FR:1966,FR,1966,1.6049307122949825
BP_review2022:coal-consumption:FR:1967,FR,1967,1.584153310567379
BP_review2022:coal-consumption:FR:1968,FR,1968,1.523379059032275
BP_review2022:coal-consumption:FR:1969,FR,1969,1.5249710148377373
BP_review2022:coal-consumption:FR:1970,FR,1970,1.451415996619094
