id,actor_id,year,renewable_consumption_EJ
BP_review2022:renewable-consumption:CY:1965,CY,1965,0.0
BP_review2022:renewable-consumption:CY:1966,CY,1966,0.0
BP_review2022:renewable-consumption:CY:1967,CY,1967,0.0
BP_review2022:renewable-consumption:CY:1968,CY,1968,0.0
BP_review2022:renewable-consumption:CY:1969,CY,1969,0.0
BP_review2022:renewable-consumption:CY:1970,CY,1970,0.0
BP_review2022:renewable-consumption:CY:1971,CY,1971,0.0
BP_review2022:renewable-consumption:CY:1972,CY,1972,0.0
BP_review2022:renewable-consumption:CY:1973,CY,1973,0.0
BP_review2022:renewable-consumption:CY:1974,CY,1974,0.0
BP_review2022:renewable-consumption:CY:1975,CY,1975,0.0
BP_review2022:renewable-consumption:CY:1976,CY,1976,0.0
BP_review2022:renewable-consumption:CY:1977,CY,1977,0.0
BP_review2022:renewable-consumption:CY:1978,CY,1978,0.0
BP_review2022:renewable-consumption:CY:1979,CY,1979,0.0
BP_review2022:renewable-consumption:CY:1980,CY,1980,0.0
BP_review2022:renewable-consumption:CY:1981,CY,1981,0.0
BP_review2022:renewable-consumption:CY:1982,CY,1982,0.0
BP_review2022:renewable-consumption:CY:1983,CY,1983,0.0
BP_review2022:renewable-consumption:CY:1984,CY,1984,0.0
BP_review2022:renewable-consumption:CY:1985,CY,1985,0.0
BP_review2022:renewable-consumption:CY:1986,CY,1986,0.0
BP_review2022:renewable-consumption:CY:1987,CY,1987,0.0
BP_review2022:renewable-consumption:CY:1988,CY,1988,0.0
BP_review2022:renewable-consumption:CY:1989,CY,1989,0.0
BP_review2022:renewable-consumption:CY:1990,CY,1990,0.0
BP_review2022:renewable-consumption:CY:1991,CY,1991,0.0
BP_review2022:renewable-consumption:CY:1992,CY,1992,0.0
BP_review2022:renewable-consumption:CY:1993,CY,1993,0.0
BP_review2022:renewable-consumption:CY:1994,CY,1994,0.0
BP_review2022:renewable-consumption:CY:1995,CY,1995,0.0
BP_review2022:renewable-consumption:CY:1996,CY,1996,0.0
BP_review2022:renewable-consumption:CY:1997,CY,1997,0.0
BP_review2022:renewable-consumption:CY:1998,CY,1998,0.0
BP_review2022:renewable-consumption:CY:1999,CY,1999,0.0
BP_review2022:renewable-consumption:CY:2000,CY,2000,0.0
BP_review2022:renewable-consumption:CY:2001,CY,2001,0.0
BP_review2022:renewable-consumption:CY:2002,CY,2002,0.0
BP_review2022:renewable-consumption:CY:2003,CY,2003,0.0
BP_review2022:renewable-consumption:CY:2004,CY,2004,7.832329977398806e-06
BP_review2022:renewable-consumption:CY:2005,CY,2005,9.493934258881174e-06
BP_review2022:renewable-consumption:CY:2006,CY,2006,1.5681621272063296e-05
BP_review2022:renewable-consumption:CY:2007,CY,2007,7.429306228657495e-05
BP_review2022:renewable-consumption:CY:2008,CY,2008,0.0007638658771636349
BP_review2022:renewable-consumption:CY:2009,CY,2009,0.0009830602746595234
BP_review2022:renewable-consumption:CY:2010,CY,2010,0.0013739169305363149
BP_review2022:renewable-consumption:CY:2011,CY,2011,0.002514906372934696
BP_review2022:renewable-consumption:CY:2012,CY,2012,0.0032838870967741916
BP_review2022:renewable-consumption:CY:2013,CY,2013,0.003919702973183053
BP_review2022:renewable-consumption:CY:2014,CY,2014,0.0035962040515742683
BP_review2022:renewable-consumption:CY:2015,CY,2015,0.004374559032258062
BP_review2022:renewable-consumption:CY:2016,CY,2016,0.0045590593531685385
BP_review2022:renewable-consumption:CY:2017,CY,2017,0.0046274976612903215
BP_review2022:renewable-consumption:CY:2018,CY,2018,0.004892999252971137
BP_review2022:renewable-consumption:CY:2019,CY,2019,0.005450344441913018
BP_review2022:renewable-consumption:CY:2020,CY,2020,0.0068013949957867
BP_review2022:renewable-consumption:CY:2021,CY,2021,0.008160817820124231
BP_review2022:renewable-consumption:CZ:1965,CZ,1965,0.0
BP_review2022:renewable-consumption:CZ:1966,CZ,1966,0.0
BP_review2022:renewable-consumption:CZ:1967,CZ,1967,0.0
BP_review2022:renewable-consumption:CZ:1968,CZ,1968,0.0
BP_review2022:renewable-consumption:CZ:1969,CZ,1969,0.0
BP_review2022:renewable-consumption:CZ:1970,CZ,1970,0.0
BP_review2022:renewable-consumption:CZ:1971,CZ,1971,0.0
BP_review2022:renewable-consumption:CZ:1972,CZ,1972,0.0
BP_review2022:renewable-consumption:CZ:1973,CZ,1973,0.0
BP_review2022:renewable-consumption:CZ:1974,CZ,1974,0.0
BP_review2022:renewable-consumption:CZ:1975,CZ,1975,0.0
BP_review2022:renewable-consumption:CZ:1976,CZ,1976,0.0
BP_review2022:renewable-consumption:CZ:1977,CZ,1977,0.0
BP_review2022:renewable-consumption:CZ:1978,CZ,1978,0.0
BP_review2022:renewable-consumption:CZ:1979,CZ,1979,0.0
BP_review2022:renewable-consumption:CZ:1980,CZ,1980,0.0
BP_review2022:renewable-consumption:CZ:1981,CZ,1981,0.0
BP_review2022:renewable-consumption:CZ:1982,CZ,1982,0.0
BP_review2022:renewable-consumption:CZ:1983,CZ,1983,0.0
BP_review2022:renewable-consumption:CZ:1984,CZ,1984,0.0
BP_review2022:renewable-consumption:CZ:1985,CZ,1985,0.0
BP_review2022:renewable-consumption:CZ:1986,CZ,1986,0.0
BP_review2022:renewable-consumption:CZ:1987,CZ,1987,0.0
BP_review2022:renewable-consumption:CZ:1988,CZ,1988,0.0
BP_review2022:renewable-consumption:CZ:1989,CZ,1989,0.0
BP_review2022:renewable-consumption:CZ:1990,CZ,1990,0.0
BP_review2022:renewable-consumption:CZ:1991,CZ,1991,0.0
BP_review2022:renewable-consumption:CZ:1992,CZ,1992,7.157825890919989e-05
BP_review2022:renewable-consumption:CZ:1993,CZ,1993,0.002693228409718776
BP_review2022:renewable-consumption:CZ:1994,CZ,1994,0.0038440304141187987
BP_review2022:renewable-consumption:CZ:1995,CZ,1995,0.005317227213882498
BP_review2022:renewable-consumption:CZ:1996,CZ,1996,0.004273947519773099
BP_review2022:renewable-consumption:CZ:1997,CZ,1997,0.007025594475059027
BP_review2022:renewable-consumption:CZ:1998,CZ,1998,0.008213218971834461
BP_review2022:renewable-consumption:CZ:1999,CZ,1999,0.009688316652168343
BP_review2022:renewable-consumption:CZ:2000,CZ,2000,0.008445146870846423
BP_review2022:renewable-consumption:CZ:2001,CZ,2001,0.007799477768623881
BP_review2022:renewable-consumption:CZ:2002,CZ,2002,0.00832941960904899
BP_review2022:renewable-consumption:CZ:2003,CZ,2003,0.008205806398861312
BP_review2022:renewable-consumption:CZ:2004,CZ,2004,0.008073285649463496
BP_review2022:renewable-consumption:CZ:2005,CZ,2005,0.0077814130946599995
BP_review2022:renewable-consumption:CZ:2006,CZ,2006,0.011748375065168615
BP_review2022:renewable-consumption:CZ:2007,CZ,2007,0.015712875096774194
BP_review2022:renewable-consumption:CZ:2008,CZ,2008,0.023936429217526912
BP_review2022:renewable-consumption:CZ:2009,CZ,2009,0.03336099755505633
BP_review2022:renewable-consumption:CZ:2010,CZ,2010,0.04394395942637739
BP_review2022:renewable-consumption:CZ:2011,CZ,2011,0.0686105442247344
BP_review2022:renewable-consumption:CZ:2012,CZ,2012,0.07570656921032319
BP_review2022:renewable-consumption:CZ:2013,CZ,2013,0.08250568967416569
BP_review2022:renewable-consumption:CZ:2014,CZ,2014,0.09215763716556985
BP_review2022:renewable-consumption:CZ:2015,CZ,2015,0.09495821235548448
BP_review2022:renewable-consumption:CZ:2016,CZ,2016,0.09269580243128457
BP_review2022:renewable-consumption:CZ:2017,CZ,2017,0.09685048954032256
BP_review2022:renewable-consumption:CZ:2018,CZ,2018,0.09645630284592527
BP_review2022:renewable-consumption:CZ:2019,CZ,2019,0.10037523049054459
BP_review2022:renewable-consumption:CZ:2020,CZ,2020,0.10180898686306782
BP_review2022:renewable-consumption:CZ:2021,CZ,2021,0.10143302917634416
BP_review2022:renewable-consumption:DE:1965,DE,1965,0.0
BP_review2022:renewable-consumption:DE:1966,DE,1966,0.0
BP_review2022:renewable-consumption:DE:1967,DE,1967,0.0
BP_review2022:renewable-consumption:DE:1968,DE,1968,0.0
BP_review2022:renewable-consumption:DE:1969,DE,1969,0.0
BP_review2022:renewable-consumption:DE:1970,DE,1970,0.01057281233752016
BP_review2022:renewable-consumption:DE:1971,DE,1971,0.011503751790725806
BP_review2022:renewable-consumption:DE:1972,DE,1972,0.011707394794354835
BP_review2022:renewable-consumption:DE:1973,DE,1973,0.012102212867540324
BP_review2022:renewable-consumption:DE:1974,DE,1974,0.012368195564516127
BP_review2022:renewable-consumption:DE:1975,DE,1975,0.012925096838104838
BP_review2022:renewable-consumption:DE:1976,DE,1976,0.014683076254838707
BP_review2022:renewable-consumption:DE:1977,DE,1977,0.014325661995362901
BP_review2022:renewable-consumption:DE:1978,DE,1978,0.015140234021370963
BP_review2022:renewable-consumption:DE:1979,DE,1979,0.01658651494838709
BP_review2022:renewable-consumption:DE:1980,DE,1980,0.022596061584677415
BP_review2022:renewable-consumption:DE:1981,DE,1981,0.0207341826828629
BP_review2022:renewable-consumption:DE:1982,DE,1982,0.020671842989516128
BP_review2022:renewable-consumption:DE:1983,DE,1983,0.01770031750705645
BP_review2022:renewable-consumption:DE:1984,DE,1984,0.018880615737096772
BP_review2022:renewable-consumption:DE:1985,DE,1985,0.018893083682661287
BP_review2022:renewable-consumption:DE:1986,DE,1986,0.018346827558870966
BP_review2022:renewable-consumption:DE:1987,DE,1987,0.01663689712862903
BP_review2022:renewable-consumption:DE:1988,DE,1988,0.018907593312096772
BP_review2022:renewable-consumption:DE:1989,DE,1989,0.020379247963911287
BP_review2022:renewable-consumption:DE:1990,DE,1990,0.01725737903225806
BP_review2022:renewable-consumption:DE:1991,DE,1991,0.01843947580645161
BP_review2022:renewable-consumption:DE:1992,DE,1992,0.02108404908392395
BP_review2022:renewable-consumption:DE:1993,DE,1993,0.02571506529251147
BP_review2022:renewable-consumption:DE:1994,DE,1994,0.03265808954639322
BP_review2022:renewable-consumption:DE:1995,DE,1995,0.04086207362342724
BP_review2022:renewable-consumption:DE:1996,DE,1996,0.0483548154707524
BP_review2022:renewable-consumption:DE:1997,DE,1997,0.06141256527279363
BP_review2022:renewable-consumption:DE:1998,DE,1998,0.08287466468769283
BP_review2022:renewable-consumption:DE:1999,DE,1999,0.09764434127636262
BP_review2022:renewable-consumption:DE:2000,DE,2000,0.14945096150624335
BP_review2022:renewable-consumption:DE:2001,DE,2001,0.18481341247076158
BP_review2022:renewable-consumption:DE:2002,DE,2002,0.2620214775555878
BP_review2022:renewable-consumption:DE:2003,DE,2003,0.3345379407238298
BP_review2022:renewable-consumption:DE:2004,DE,2004,0.43678371482681044
BP_review2022:renewable-consumption:DE:2005,DE,2005,0.5405714617880346
BP_review2022:renewable-consumption:DE:2006,DE,2006,0.676135233786718
BP_review2022:renewable-consumption:DE:2007,DE,2007,0.8572877484949145
BP_review2022:renewable-consumption:DE:2008,DE,2008,0.9005441654848372
BP_review2022:renewable-consumption:DE:2009,DE,2009,0.9323969890644512
BP_review2022:renewable-consumption:DE:2010,DE,2010,1.008370175341381
BP_review2022:renewable-consumption:DE:2011,DE,2011,1.236053578088119
BP_review2022:renewable-consumption:DE:2012,DE,2012,1.396820655278592
BP_review2022:renewable-consumption:DE:2013,DE,2013,1.4543760232219194
BP_review2022:renewable-consumption:DE:2014,DE,2014,1.5815634309155875
BP_review2022:renewable-consumption:DE:2015,DE,2015,1.832369084331796
BP_review2022:renewable-consumption:DE:2016,DE,2016,1.8215751612903215
BP_review2022:renewable-consumption:DE:2017,DE,2017,2.0752795435483873
BP_review2022:renewable-consumption:DE:2018,DE,2018,2.164304345187255
BP_review2022:renewable-consumption:DE:2019,DE,2019,2.309458859161697
BP_review2022:renewable-consumption:DE:2020,DE,2020,2.4368229481172006
BP_review2022:renewable-consumption:DE:2021,DE,2021,2.2792854464535846
BP_review2022:renewable-consumption:DK:1965,DK,1965,0.0
BP_review2022:renewable-consumption:DK:1966,DK,1966,0.0
BP_review2022:renewable-consumption:DK:1967,DK,1967,0.0
BP_review2022:renewable-consumption:DK:1968,DK,1968,0.0
BP_review2022:renewable-consumption:DK:1969,DK,1969,0.0
BP_review2022:renewable-consumption:DK:1970,DK,1970,0.0
BP_review2022:renewable-consumption:DK:1971,DK,1971,0.0
BP_review2022:renewable-consumption:DK:1972,DK,1972,0.0
BP_review2022:renewable-consumption:DK:1973,DK,1973,0.0
BP_review2022:renewable-consumption:DK:1974,DK,1974,0.0
BP_review2022:renewable-consumption:DK:1975,DK,1975,0.0
BP_review2022:renewable-consumption:DK:1976,DK,1976,0.0
BP_review2022:renewable-consumption:DK:1977,DK,1977,0.0
BP_review2022:renewable-consumption:DK:1978,DK,1978,3.193548387096774e-05
BP_review2022:renewable-consumption:DK:1979,DK,1979,6.387096774193548e-05
BP_review2022:renewable-consumption:DK:1980,DK,1980,0.00011177419354838708
BP_review2022:renewable-consumption:DK:1981,DK,1981,0.00011177419354838708
BP_review2022:renewable-consumption:DK:1982,DK,1982,0.00019693548387096765
BP_review2022:renewable-consumption:DK:1983,DK,1983,0.000667717741935484
BP_review2022:renewable-consumption:DK:1984,DK,1984,0.0007326532258064517
BP_review2022:renewable-consumption:DK:1985,DK,1985,0.0009608709677419355
BP_review2022:renewable-consumption:DK:1986,DK,1986,0.0019231209677419354
BP_review2022:renewable-consumption:DK:1987,DK,1987,0.0025511370967741935
BP_review2022:renewable-consumption:DK:1988,DK,1988,0.004024548387096774
BP_review2022:renewable-consumption:DK:1989,DK,1989,0.006008370967741936
BP_review2022:renewable-consumption:DK:1990,DK,1990,0.008910048387096772
BP_review2022:renewable-consumption:DK:1991,DK,1991,0.011958120967741938
BP_review2022:renewable-consumption:DK:1992,DK,1992,0.015731879032258065
BP_review2022:renewable-consumption:DK:1993,DK,1993,0.019375354838709676
BP_review2022:renewable-consumption:DK:1994,DK,1994,0.01869302085368969
BP_review2022:renewable-consumption:DK:1995,DK,1995,0.019965997169890903
BP_review2022:renewable-consumption:DK:1996,DK,1996,0.02262565897061122
BP_review2022:renewable-consumption:DK:1997,DK,1997,0.03180557836773045
BP_review2022:renewable-consumption:DK:1998,DK,1998,0.04241265879695136
BP_review2022:renewable-consumption:DK:1999,DK,1999,0.0474103840495935
BP_review2022:renewable-consumption:DK:2000,DK,2000,0.060096015504250894
BP_review2022:renewable-consumption:DK:2001,DK,2001,0.06292405255043247
BP_review2022:renewable-consumption:DK:2002,DK,2002,0.07285411899563352
BP_review2022:renewable-consumption:DK:2003,DK,2003,0.08672636043255957
BP_review2022:renewable-consumption:DK:2004,DK,2004,0.1017621279371465
BP_review2022:renewable-consumption:DK:2005,DK,2005,0.10467957151669845
BP_review2022:renewable-consumption:DK:2006,DK,2006,0.09803105763115554
BP_review2022:renewable-consumption:DK:2007,DK,2007,0.10894947733152609
BP_review2022:renewable-consumption:DK:2008,DK,2008,0.10645387432758369
BP_review2022:renewable-consumption:DK:2009,DK,2009,0.10615961717878902
BP_review2022:renewable-consumption:DK:2010,DK,2010,0.13204525197904446
BP_review2022:renewable-consumption:DK:2011,DK,2011,0.15289340913212235
BP_review2022:renewable-consumption:DK:2012,DK,2012,0.1624033162845208
BP_review2022:renewable-consumption:DK:2013,DK,2013,0.17276145014540556
BP_review2022:renewable-consumption:DK:2014,DK,2014,0.19213218367850968
BP_review2022:renewable-consumption:DK:2015,DK,2015,0.20040142850680445
BP_review2022:renewable-consumption:DK:2016,DK,2016,0.1953517020771875
BP_review2022:renewable-consumption:DK:2017,DK,2017,0.23004131056300312
BP_review2022:renewable-consumption:DK:2018,DK,2018,0.21850294176093824
BP_review2022:renewable-consumption:DK:2019,DK,2019,0.2405873941527441
BP_review2022:renewable-consumption:DK:2020,DK,2020,0.24430162359486524
BP_review2022:renewable-consumption:DK:2021,DK,2021,0.2747452283197184
BP_review2022:renewable-consumption:DZ:1965,DZ,1965,0.0
BP_review2022:renewable-consumption:DZ:1966,DZ,1966,0.0
BP_review2022:renewable-consumption:DZ:1967,DZ,1967,0.0
BP_review2022:renewable-consumption:DZ:1968,DZ,1968,0.0
BP_review2022:renewable-consumption:DZ:1969,DZ,1969,0.0
BP_review2022:renewable-consumption:DZ:1970,DZ,1970,0.0
BP_review2022:renewable-consumption:DZ:1971,DZ,1971,0.0
BP_review2022:renewable-consumption:DZ:1972,DZ,1972,0.0
BP_review2022:renewable-consumption:DZ:1973,DZ,1973,0.0
BP_review2022:renewable-consumption:DZ:1974,DZ,1974,0.0
BP_review2022:renewable-consumption:DZ:1975,DZ,1975,0.0
BP_review2022:renewable-consumption:DZ:1976,DZ,1976,0.0
BP_review2022:renewable-consumption:DZ:1977,DZ,1977,0.0
BP_review2022:renewable-consumption:DZ:1978,DZ,1978,0.0
BP_review2022:renewable-consumption:DZ:1979,DZ,1979,0.0
BP_review2022:renewable-consumption:DZ:1980,DZ,1980,0.0
BP_review2022:renewable-consumption:DZ:1981,DZ,1981,0.0
BP_review2022:renewable-consumption:DZ:1982,DZ,1982,0.0
BP_review2022:renewable-consumption:DZ:1983,DZ,1983,0.0
BP_review2022:renewable-consumption:DZ:1984,DZ,1984,0.0
BP_review2022:renewable-consumption:DZ:1985,DZ,1985,0.0
BP_review2022:renewable-consumption:DZ:1986,DZ,1986,0.0
BP_review2022:renewable-consumption:DZ:1987,DZ,1987,0.0
BP_review2022:renewable-consumption:DZ:1988,DZ,1988,0.0
BP_review2022:renewable-consumption:DZ:1989,DZ,1989,0.0
BP_review2022:renewable-consumption:DZ:1990,DZ,1990,0.0
BP_review2022:renewable-consumption:DZ:1991,DZ,1991,0.0
BP_review2022:renewable-consumption:DZ:1992,DZ,1992,0.0
BP_review2022:renewable-consumption:DZ:1993,DZ,1993,0.0
BP_review2022:renewable-consumption:DZ:1994,DZ,1994,0.0
BP_review2022:renewable-consumption:DZ:1995,DZ,1995,0.0
BP_review2022:renewable-consumption:DZ:1996,DZ,1996,0.0
BP_review2022:renewable-consumption:DZ:1997,DZ,1997,0.0
BP_review2022:renewable-consumption:DZ:1998,DZ,1998,0.0
BP_review2022:renewable-consumption:DZ:1999,DZ,1999,0.0
BP_review2022:renewable-consumption:DZ:2000,DZ,2000,0.0
BP_review2022:renewable-consumption:DZ:2001,DZ,2001,0.0
BP_review2022:renewable-consumption:DZ:2002,DZ,2002,0.0
BP_review2022:renewable-consumption:DZ:2003,DZ,2003,0.0
BP_review2022:renewable-consumption:DZ:2004,DZ,2004,0.0
BP_review2022:renewable-consumption:DZ:2005,DZ,2005,0.0
BP_review2022:renewable-consumption:DZ:2006,DZ,2006,0.0
BP_review2022:renewable-consumption:DZ:2007,DZ,2007,0.0
BP_review2022:renewable-consumption:DZ:2008,DZ,2008,0.0
BP_review2022:renewable-consumption:DZ:2009,DZ,2009,0.0
BP_review2022:renewable-consumption:DZ:2010,DZ,2010,9.092796358598846e-05
BP_review2022:renewable-consumption:DZ:2011,DZ,2011,0.00017994014309598728
BP_review2022:renewable-consumption:DZ:2012,DZ,2012,0.00026378200618647793
BP_review2022:renewable-consumption:DZ:2013,DZ,2013,0.0002806090167120091
BP_review2022:renewable-consumption:DZ:2014,DZ,2014,0.0005949179061232368
BP_review2022:renewable-consumption:DZ:2015,DZ,2015,0.0007464919354838702
BP_review2022:renewable-consumption:DZ:2016,DZ,2016,0.002544758207019532
BP_review2022:renewable-consumption:DZ:2017,DZ,2017,0.005010677419354838
BP_review2022:renewable-consumption:DZ:2018,DZ,2018,0.005838590831918505
BP_review2022:renewable-consumption:DZ:2019,DZ,2019,0.005930937875804469
BP_review2022:renewable-consumption:DZ:2020,DZ,2020,0.006549229967083609
BP_review2022:renewable-consumption:DZ:2021,DZ,2021,0.006353814952314736
BP_review2022:renewable-consumption:EC:1965,EC,1965,0.0
BP_review2022:renewable-consumption:EC:1966,EC,1966,0.0
BP_review2022:renewable-consumption:EC:1967,EC,1967,0.0
BP_review2022:renewable-consumption:EC:1968,EC,1968,0.0
BP_review2022:renewable-consumption:EC:1969,EC,1969,0.0
BP_review2022:renewable-consumption:EC:1970,EC,1970,0.0
BP_review2022:renewable-consumption:EC:1971,EC,1971,0.0
BP_review2022:renewable-consumption:EC:1972,EC,1972,0.0
BP_review2022:renewable-consumption:EC:1973,EC,1973,0.0
BP_review2022:renewable-consumption:EC:1974,EC,1974,0.0
BP_review2022:renewable-consumption:EC:1975,EC,1975,0.0
BP_review2022:renewable-consumption:EC:1976,EC,1976,0.0
BP_review2022:renewable-consumption:EC:1977,EC,1977,0.0
BP_review2022:renewable-consumption:EC:1978,EC,1978,0.0
BP_review2022:renewable-consumption:EC:1979,EC,1979,0.0
BP_review2022:renewable-consumption:EC:1980,EC,1980,0.0
BP_review2022:renewable-consumption:EC:1981,EC,1981,0.0
BP_review2022:renewable-consumption:EC:1982,EC,1982,0.0
BP_review2022:renewable-consumption:EC:1983,EC,1983,0.0
BP_review2022:renewable-consumption:EC:1984,EC,1984,0.0
BP_review2022:renewable-consumption:EC:1985,EC,1985,0.0
BP_review2022:renewable-consumption:EC:1986,EC,1986,0.0
BP_review2022:renewable-consumption:EC:1987,EC,1987,0.0
BP_review2022:renewable-consumption:EC:1988,EC,1988,0.0
BP_review2022:renewable-consumption:EC:1989,EC,1989,0.0
BP_review2022:renewable-consumption:EC:1990,EC,1990,0.0
BP_review2022:renewable-consumption:EC:1991,EC,1991,0.0
BP_review2022:renewable-consumption:EC:1992,EC,1992,0.0
BP_review2022:renewable-consumption:EC:1993,EC,1993,0.0
BP_review2022:renewable-consumption:EC:1994,EC,1994,0.0
BP_review2022:renewable-consumption:EC:1995,EC,1995,0.0
BP_review2022:renewable-consumption:EC:1996,EC,1996,0.0
BP_review2022:renewable-consumption:EC:1997,EC,1997,0.0
BP_review2022:renewable-consumption:EC:1998,EC,1998,0.0
BP_review2022:renewable-consumption:EC:1999,EC,1999,0.0
BP_review2022:renewable-consumption:EC:2000,EC,2000,0.0
BP_review2022:renewable-consumption:EC:2001,EC,2001,0.0
BP_review2022:renewable-consumption:EC:2002,EC,2002,0.0
BP_review2022:renewable-consumption:EC:2003,EC,2003,0.0
BP_review2022:renewable-consumption:EC:2004,EC,2004,3.7240421370967736e-05
BP_review2022:renewable-consumption:EC:2005,EC,2005,0.0011821454873271128
BP_review2022:renewable-consumption:EC:2006,EC,2006,0.0016728694154351112
BP_review2022:renewable-consumption:EC:2007,EC,2007,0.002523871371477822
BP_review2022:renewable-consumption:EC:2008,EC,2008,0.0024214575848742737
BP_review2022:renewable-consumption:EC:2009,EC,2009,0.0025205271948113978
BP_review2022:renewable-consumption:EC:2010,EC,2010,0.0028492548176954776
BP_review2022:renewable-consumption:EC:2011,EC,2011,0.003312391033109239
BP_review2022:renewable-consumption:EC:2012,EC,2012,0.0035441587341858184
BP_review2022:renewable-consumption:EC:2013,EC,2013,0.004102856028047977
BP_review2022:renewable-consumption:EC:2014,EC,2014,0.0057246733026142214
BP_review2022:renewable-consumption:EC:2015,EC,2015,0.006328242913799553
BP_review2022:renewable-consumption:EC:2016,EC,2016,0.007286386311253963
BP_review2022:renewable-consumption:EC:2017,EC,2017,0.0068548965562298236
BP_review2022:renewable-consumption:EC:2018,EC,2018,0.00678548910953314
BP_review2022:renewable-consumption:EC:2019,EC,2019,0.008584195223209268
BP_review2022:renewable-consumption:EC:2020,EC,2020,0.007787020032991253
BP_review2022:renewable-consumption:EC:2021,EC,2021,0.007266838113933081
BP_review2022:renewable-consumption:EE:1965,EE,1965,0.0
BP_review2022:renewable-consumption:EE:1966,EE,1966,0.0
BP_review2022:renewable-consumption:EE:1967,EE,1967,0.0
BP_review2022:renewable-consumption:EE:1968,EE,1968,0.0
BP_review2022:renewable-consumption:EE:1969,EE,1969,0.0
BP_review2022:renewable-consumption:EE:1970,EE,1970,0.0
BP_review2022:renewable-consumption:EE:1971,EE,1971,0.0
BP_review2022:renewable-consumption:EE:1972,EE,1972,0.0
BP_review2022:renewable-consumption:EE:1973,EE,1973,0.0
BP_review2022:renewable-consumption:EE:1974,EE,1974,0.0
BP_review2022:renewable-consumption:EE:1975,EE,1975,0.0
BP_review2022:renewable-consumption:EE:1976,EE,1976,0.0
BP_review2022:renewable-consumption:EE:1977,EE,1977,0.0
BP_review2022:renewable-consumption:EE:1978,EE,1978,0.0
BP_review2022:renewable-consumption:EE:1979,EE,1979,0.0
BP_review2022:renewable-consumption:EE:1980,EE,1980,0.0
BP_review2022:renewable-consumption:EE:1981,EE,1981,0.0
BP_review2022:renewable-consumption:EE:1982,EE,1982,0.0
BP_review2022:renewable-consumption:EE:1983,EE,1983,0.0
BP_review2022:renewable-consumption:EE:1984,EE,1984,0.0
BP_review2022:renewable-consumption:EE:1985,EE,1985,0.0
BP_review2022:renewable-consumption:EE:1986,EE,1986,0.0
BP_review2022:renewable-consumption:EE:1987,EE,1987,0.0
BP_review2022:renewable-consumption:EE:1988,EE,1988,0.0
BP_review2022:renewable-consumption:EE:1989,EE,1989,0.0
BP_review2022:renewable-consumption:EE:1990,EE,1990,0.0
BP_review2022:renewable-consumption:EE:1991,EE,1991,0.0
BP_review2022:renewable-consumption:EE:1992,EE,1992,0.0
BP_review2022:renewable-consumption:EE:1993,EE,1993,0.0
BP_review2022:renewable-consumption:EE:1994,EE,1994,0.0
BP_review2022:renewable-consumption:EE:1995,EE,1995,6.895161290322581e-05
BP_review2022:renewable-consumption:EE:1996,EE,1996,5.7459677419354843e-05
BP_review2022:renewable-consumption:EE:1997,EE,1997,9.193548387096773e-05
BP_review2022:renewable-consumption:EE:1998,EE,1998,0.00013790322580645162
BP_review2022:renewable-consumption:EE:1999,EE,1999,0.00013790322580645162
BP_review2022:renewable-consumption:EE:2000,EE,2000,0.00014939516129032257
BP_review2022:renewable-consumption:EE:2001,EE,2001,0.00012641129032258064
BP_review2022:renewable-consumption:EE:2002,EE,2002,0.00032499318418314257
BP_review2022:renewable-consumption:EE:2003,EE,2003,0.00036247704714640195
BP_review2022:renewable-consumption:EE:2004,EE,2004,0.0004350919971234846
BP_review2022:renewable-consumption:EE:2005,EE,2005,0.0009411406533278889
BP_review2022:renewable-consumption:EE:2006,EE,2006,0.001263668324406573
BP_review2022:renewable-consumption:EE:2007,EE,2007,0.0013609433064516124
BP_review2022:renewable-consumption:EE:2008,EE,2008,0.0019522253688639547
BP_review2022:renewable-consumption:EE:2009,EE,2009,0.0056414011892473095
BP_review2022:renewable-consumption:EE:2010,EE,2010,0.011615364580645158
BP_review2022:renewable-consumption:EE:2011,EE,2011,0.012842203332808808
BP_review2022:renewable-consumption:EE:2012,EE,2012,0.015951188709677412
BP_review2022:renewable-consumption:EE:2013,EE,2013,0.013003142732219196
BP_review2022:renewable-consumption:EE:2014,EE,2014,0.014639328336874632
BP_review2022:renewable-consumption:EE:2015,EE,2015,0.01604929677419354
BP_review2022:renewable-consumption:EE:2016,EE,2016,0.016068600606986057
BP_review2022:renewable-consumption:EE:2017,EE,2017,0.019097748193548387
BP_review2022:renewable-consumption:EE:2018,EE,2018,0.021560344974533106
BP_review2022:renewable-consumption:EE:2019,EE,2019,0.023227999000827265
BP_review2022:renewable-consumption:EE:2020,EE,2020,0.03111855550299445
BP_review2022:renewable-consumption:EE:2021,EE,2021,0.0352160750561693
BP_review2022:renewable-consumption:EG:1965,EG,1965,0.0
BP_review2022:renewable-consumption:EG:1966,EG,1966,0.0
BP_review2022:renewable-consumption:EG:1967,EG,1967,0.0
BP_review2022:renewable-consumption:EG:1968,EG,1968,0.0
BP_review2022:renewable-consumption:EG:1969,EG,1969,0.0
BP_review2022:renewable-consumption:EG:1970,EG,1970,0.0
BP_review2022:renewable-consumption:EG:1971,EG,1971,0.0
BP_review2022:renewable-consumption:EG:1972,EG,1972,0.0
BP_review2022:renewable-consumption:EG:1973,EG,1973,0.0
BP_review2022:renewable-consumption:EG:1974,EG,1974,0.0
